record_id,customer_id,timestamp,call_type,call_duration_seconds,called_number,call_cost,tower_id,network
294,686575,2025-05-20 22:39:47.105779,incoming,606,9875669633,0.2875,TWR5334,5G
295,204689,2025-07-03 17:59:54.939330,outgoing,405,9860408475,1.5929,TWR6355,5G
296,878030,2025-01-27 16:26:02.553942,outgoing,689,9816154540,0.6426,TWR2009,5G
297,181041,2025-04-05 07:04:23.070909,outgoing,742,9824871892,0.5847,TWR9442,4G
298,152264,2025-04-29 07:24:57.126116,incoming,648,9823248953,1.4849,TWR2169,VoLTE
299,588377,2025-04-07 13:48:08.398803,outgoing,136,9856382590,1.2491,TWR9724,VoLTE
300,250832,2025-09-28 01:11:29.284695,incoming,147,9861361830,0.426,TWR4410,5G
301,836192,2025-07-31 10:59:16.495156,outgoing,612,9830950088,0.1792,TWR8084,5G
302,605559,2025-08-12 15:21:34.663973,incoming,517,9885825018,1.6087,TWR1496,VoLTE
303,181592,2024-12-30 20:39:28.336966,outgoing,418,9847101352,0.3478,TWR3001,VoLTE
304,756809,2025-06-03 07:57:08.395482,incoming,713,9870675987,0.9312,TWR2639,4G
305,277554,2025-08-14 17:52:53.818497,incoming,200,9807780619,1.8513,TWR3200,4G
306,799351,2025-07-08 08:00:10.081809,incoming,414,9836312770,1.2354,TWR5678,VoLTE
307,310743,2025-08-06 04:05:25.356799,incoming,191,9881296709,1.3819,TWR1654,4G
308,833383,2025-02-28 05:54:44.547277,incoming,136,9827505045,0.6928,TWR1329,5G
309,435626,2025-07-23 14:41:17.110813,outgoing,714,9845055409,0.8637,TWR3095,4G
310,393898,2025-05-06 23:21:58.928631,outgoing,586,9836889857,1.6758,TWR7540,VoLTE
311,861360,2025-03-14 23:27:32.600286,outgoing,614,9857447408,1.07,TWR5897,4G
312,568207,2024-12-05 05:02:58.266265,outgoing,625,9844908882,1.1233,TWR6338,VoLTE
313,342193,2025-06-10 19:58:30.538940,incoming,390,9872886802,1.2691,TWR2549,4G
314,859555,2025-04-15 00:17:33.537448,outgoing,534,9807493817,0.4973,TWR6927,VoLTE
315,143746,2025-09-10 18:30:02.783369,outgoing,268,9850566928,0.6098,TWR7409,VoLTE
316,318012,2025-07-05 11:47:46.540511,outgoing,742,9879385182,1.4367,TWR6003,5G
317,280572,2025-11-24 12:20:45.712229,outgoing,397,9834303403,1.9166,TWR9058,4G
318,579592,2025-07-07 00:37:40.600435,incoming,558,9858858386,0.843,TWR7258,VoLTE
319,573711,2025-03-17 09:59:01.729210,incoming,252,9840856263,1.7241,TWR7336,5G
320,555145,2025-05-09 22:37:20.354656,incoming,774,9861409245,0.4282,TWR9189,VoLTE
321,875111,2025-01-01 14:58:18.642334,incoming,541,9829832328,1.0385,TWR4692,VoLTE
322,283049,2025-03-18 10:02:39.416600,outgoing,759,9855480891,1.6468,TWR3122,5G
323,783711,2025-07-19 22:14:32.283505,incoming,335,9812449578,0.3568,TWR1749,5G
324,789781,2025-04-03 14:46:45.441462,incoming,779,9800680019,0.9236,TWR1796,4G
325,821647,2024-12-04 19:01:56.915715,outgoing,674,9852499740,0.6358,TWR7656,5G
326,272705,2025-09-23 15:43:21.597168,outgoing,605,9817881648,0.6837,TWR7696,5G
327,578991,2025-11-20 11:01:56.009960,incoming,220,9891954177,0.1293,TWR2840,VoLTE
328,562385,2025-05-22 19:18:39.961404,incoming,638,9811353692,0.5759,TWR7083,5G
329,516547,2025-04-19 17:57:44.405977,incoming,704,9873450427,0.7043,TWR7896,4G
330,214189,2025-03-10 20:18:51.341259,outgoing,8,9846498193,1.7195,TWR9521,4G
331,844021,2025-03-14 14:55:45.586723,incoming,664,9851631653,1.1055,TWR3627,VoLTE
332,770116,2025-07-23 14:42:30.542431,incoming,103,9817291826,1.8037,TWR8331,4G
333,101603,2024-11-30 21:11:53.260333,incoming,318,9833469443,0.9203,TWR7860,4G
334,981592,2025-02-22 14:39:50.795360,outgoing,268,9880516668,0.8854,TWR7151,5G
335,187776,2025-01-09 19:24:43.688188,incoming,488,9830142561,1.7851,TWR4554,VoLTE
336,316221,2025-09-30 13:23:28.341269,incoming,114,9856942754,0.9697,TWR2400,5G
337,406767,2025-06-13 20:58:50.741272,outgoing,157,9870166872,0.9338,TWR3813,VoLTE
338,431299,2025-03-24 00:37:55.013745,incoming,58,9819668388,0.8925,TWR8349,4G
339,919379,2025-11-03 09:44:53.284742,incoming,79,9859762313,0.8824,TWR9765,5G
340,923674,2025-08-23 09:44:23.705674,outgoing,445,9806464436,0.9187,TWR9361,VoLTE
341,800394,2025-06-09 14:04:20.921697,outgoing,109,9855201961,1.7307,TWR5213,4G
342,855205,2025-08-15 06:38:04.944413,incoming,481,9829206041,0.5976,TWR4754,VoLTE
343,959810,2025-08-04 17:04:51.700933,incoming,17,9882696030,0.3292,TWR1369,4G
344,781900,2025-09-27 09:04:30.303063,incoming,725,9810357228,1.8573,TWR7275,5G
345,138778,2024-12-22 22:04:22.209918,outgoing,31,9825747265,0.5633,TWR2741,5G
346,279076,2024-12-06 06:38:22.215290,incoming,34,9890195698,1.6753,TWR8078,VoLTE
347,446634,2025-10-08 23:05:37.364531,outgoing,91,9810969278,1.444,TWR9090,4G
348,303756,2025-01-12 14:34:03.731146,outgoing,616,9804410740,0.6867,TWR1690,5G
349,715545,2025-07-03 08:46:08.147764,incoming,68,9822446233,0.6669,TWR1632,4G
350,955918,2025-07-31 05:45:30.009483,outgoing,648,9877598700,0.615,TWR2394,5G
351,189889,2025-01-08 04:27:53.937557,outgoing,229,9843333894,0.6374,TWR6901,5G
352,775307,2025-04-13 02:47:40.997745,outgoing,564,9839924403,0.1412,TWR3111,5G
353,969759,2025-06-12 16:47:20.474547,incoming,599,9830955484,1.5078,TWR7408,VoLTE
354,407427,2025-02-05 07:21:00.843832,incoming,168,9824681165,0.7925,TWR4899,5G
355,323531,2025-11-02 03:24:11.862616,incoming,717,9863228854,0.7008,TWR3929,4G
356,749425,2025-03-10 15:13:02.397234,incoming,742,9888815982,1.162,TWR4811,5G
357,144599,2025-03-27 17:43:06.413483,incoming,252,9878770727,0.7954,TWR4968,5G
358,435444,2025-06-24 19:00:12.237288,incoming,168,9864767998,1.9873,TWR4296,4G
359,400971,2025-10-28 05:30:35.990355,incoming,456,9845233306,0.1093,TWR1362,4G
360,343363,2025-10-28 16:22:23.702779,incoming,82,9893941440,0.7382,TWR3758,VoLTE
361,296629,2025-02-04 16:29:00.795732,outgoing,150,9853402381,1.0997,TWR1800,VoLTE
362,226381,2024-12-08 06:38:05.649363,outgoing,408,9885117166,0.2866,TWR1147,5G
363,500359,2025-10-29 13:19:14.239305,outgoing,399,9805975216,0.1168,TWR8964,5G
364,317062,2025-08-30 04:47:01.737760,outgoing,499,9866736273,0.4479,TWR3696,4G
365,915443,2025-09-11 21:48:28.351043,incoming,25,9893584450,1.8904,TWR1997,5G
366,885411,2025-05-29 15:23:34.412462,incoming,395,9833984239,1.7232,TWR9241,VoLTE
367,787390,2025-08-09 08:48:09.957600,incoming,351,9809334046,1.0764,TWR7749,5G
368,301316,2025-01-29 07:47:45.289744,outgoing,717,9839607383,1.5396,TWR3076,4G
369,225577,2025-04-17 13:09:57.985149,incoming,18,9841187679,1.4439,TWR2637,VoLTE
370,221758,2025-03-26 17:08:09.897043,outgoing,385,9892465884,1.1323,TWR7828,5G
371,213599,2025-05-29 08:48:44.909791,incoming,338,9843466501,0.2097,TWR1000,VoLTE
372,960262,2025-07-04 07:09:52.868908,incoming,397,9839229011,1.0654,TWR8304,5G
373,580109,2024-12-29 00:11:54.082130,outgoing,215,9878232637,1.586,TWR7613,5G
374,840237,2025-09-09 21:37:27.178039,incoming,559,9859280155,1.3308,TWR3805,VoLTE
375,806149,2024-12-28 04:36:20.707108,incoming,20,9854796601,1.924,TWR2157,VoLTE
376,332234,2025-05-01 19:50:46.718693,outgoing,678,9846849187,0.1589,TWR3001,VoLTE
377,609463,2025-10-22 08:15:07.737468,outgoing,527,9883927252,1.8459,TWR8169,VoLTE
378,128694,2025-04-08 07:28:11.534052,outgoing,177,9865315607,1.672,TWR8153,4G
379,203466,2025-09-23 17:27:38.204945,incoming,63,9813462889,1.0338,TWR5647,VoLTE
380,425711,2025-06-11 15:30:51.248692,incoming,585,9877338968,1.5714,TWR2972,VoLTE
381,131743,2025-05-20 12:42:14.829716,incoming,437,9817636864,1.8605,TWR3465,5G
382,420265,2025-07-08 20:51:09.169313,incoming,9,9801790791,1.0387,TWR1418,VoLTE
383,635867,2025-11-15 13:44:25.703811,incoming,562,9814111843,0.2135,TWR5608,VoLTE
384,283933,2025-01-22 09:28:11.782134,outgoing,164,9841899065,1.2695,TWR4620,4G
385,870887,2025-09-22 07:55:12.310971,incoming,104,9834658929,0.2553,TWR6023,4G
386,353983,2025-03-31 06:36:53.279654,incoming,629,9814369975,0.6736,TWR9568,5G
387,453748,2025-03-15 23:29:57.318207,incoming,499,9851156648,0.5283,TWR1831,4G
388,439964,2025-09-29 11:40:07.840967,outgoing,52,9842269491,1.8621,TWR5974,4G
389,372814,2025-07-30 01:41:20.480154,outgoing,539,9818912685,0.3383,TWR2820,VoLTE
390,677033,2025-02-10 01:21:00.230465,incoming,122,9816747512,0.9855,TWR1141,4G
391,644841,2025-10-21 10:46:02.165063,outgoing,656,9874337127,0.9042,TWR5288,5G
392,111206,2025-05-04 05:54:30.419989,outgoing,581,9892307270,1.9852,TWR5661,4G
393,999290,2025-10-18 14:08:42.413354,incoming,733,9821167033,0.2251,TWR6006,VoLTE
394,159164,2025-11-04 23:43:40.035379,incoming,528,9820287468,1.2325,TWR4041,5G
395,773774,2025-07-18 01:28:38.751840,outgoing,436,9887215516,0.1792,TWR6277,4G
396,357265,2025-11-03 14:43:50.280162,outgoing,294,9817974538,0.947,TWR7772,VoLTE
397,663876,2025-07-18 04:47:42.697734,outgoing,761,9864817007,0.3498,TWR9453,4G
398,475050,2025-04-05 17:07:49.558024,outgoing,462,9887384050,1.2074,TWR9949,VoLTE
399,624137,2025-06-29 02:59:07.549121,incoming,57,9860582678,1.2612,TWR3433,5G
400,777135,2025-09-17 13:03:54.346036,outgoing,642,9838447165,0.9492,TWR6772,5G
401,188205,2025-09-08 23:25:31.220443,outgoing,5,9878653995,1.7064,TWR4370,5G
402,424450,2025-01-14 08:14:17.012947,incoming,599,9893217342,0.3973,TWR1462,4G
403,947993,2025-01-18 05:42:55.447772,outgoing,630,9810337500,1.1961,TWR9625,5G
404,649193,2025-04-19 01:25:22.409259,outgoing,544,9879225716,0.584,TWR9827,4G
405,296107,2025-11-08 09:10:46.617138,incoming,487,9855812231,0.2573,TWR1471,VoLTE
406,674980,2025-01-10 12:29:02.857777,outgoing,138,9806906227,0.7973,TWR1306,VoLTE
407,265843,2024-11-27 23:11:10.244502,incoming,80,9890945798,1.5923,TWR1158,5G
408,732854,2025-05-28 04:42:44.203753,incoming,11,9862537951,1.534,TWR9229,4G
409,398394,2024-12-09 10:55:00.827337,outgoing,129,9878991052,1.8707,TWR9490,4G
410,950309,2025-01-16 22:54:37.921893,outgoing,153,9818790260,0.7828,TWR9510,VoLTE
411,741423,2025-05-25 14:44:56.532830,outgoing,11,9834716067,1.7224,TWR8725,5G
412,111858,2025-07-08 05:20:30.609758,incoming,592,9822996052,1.6846,TWR7337,VoLTE
413,282864,2025-04-23 22:55:17.759367,outgoing,151,9816790912,1.731,TWR9548,5G
414,996646,2025-03-31 23:42:59.557212,outgoing,436,9805432164,1.6926,TWR4439,4G
415,561765,2024-12-23 09:45:46.431906,incoming,561,9821977183,1.0684,TWR5893,VoLTE
416,124985,2025-10-05 07:12:41.559879,outgoing,494,9828816348,0.3879,TWR8455,VoLTE
417,713012,2025-01-10 01:33:07.475440,incoming,498,9809117571,0.204,TWR3383,5G
418,775541,2024-12-18 12:54:53.653950,incoming,579,9814828925,0.3353,TWR9951,4G
419,239280,2025-07-10 02:56:19.671697,incoming,330,9864247039,0.5125,TWR5272,5G
420,345901,2025-03-14 04:36:49.747871,outgoing,418,9832551172,0.5853,TWR1184,VoLTE
421,604831,2025-05-11 06:17:56.486854,outgoing,107,9831664667,1.0448,TWR4998,5G
422,654724,2025-10-27 15:27:16.855028,outgoing,630,9839919883,1.9281,TWR9697,5G
423,547120,2025-09-07 11:40:56.688449,outgoing,151,9897580507,0.7121,TWR7853,5G
424,298994,2025-11-14 03:40:12.114640,incoming,518,9860133651,1.6401,TWR2205,5G
425,200567,2025-03-21 08:40:50.604670,incoming,765,9817447265,0.2736,TWR6550,5G
426,148065,2025-07-15 15:38:27.582030,incoming,786,9843940264,1.7191,TWR1176,5G
427,464466,2025-05-03 23:49:50.531326,incoming,565,9816610254,1.6525,TWR4788,4G
428,393375,2025-01-07 04:58:15.966314,incoming,143,9861961262,1.7194,TWR3303,4G
429,383289,2025-01-22 05:24:22.337540,outgoing,629,9831509510,0.7098,TWR6229,4G
430,648902,2025-09-11 02:57:16.181342,incoming,155,9894960925,1.1165,TWR7911,VoLTE
431,939795,2025-05-13 16:09:56.099002,outgoing,157,9832845999,0.8432,TWR7532,5G
432,468182,2025-08-13 08:18:05.026360,outgoing,331,9842757458,1.8634,TWR4578,VoLTE
433,849672,2025-07-26 13:14:45.972821,incoming,756,9831765820,0.3294,TWR7327,5G
434,504731,2025-11-14 04:45:43.795637,incoming,633,9855446139,0.1247,TWR7651,VoLTE
435,639519,2025-03-25 18:24:41.138914,incoming,89,9829240310,0.9848,TWR1676,VoLTE
436,755446,2025-02-25 13:07:48.013005,incoming,785,9867736931,1.5991,TWR3244,5G
437,477981,2025-07-28 07:43:25.422449,incoming,499,9845640048,1.2352,TWR4252,4G
438,605125,2025-01-22 23:44:42.206736,outgoing,211,9847669173,0.3507,TWR5234,5G
439,665341,2025-10-24 07:09:45.965187,outgoing,370,9839295801,1.2776,TWR8406,5G
440,310639,2025-04-07 09:29:16.445272,outgoing,143,9811208429,1.9546,TWR2774,VoLTE
441,474754,2025-05-24 14:31:09.003329,incoming,22,9858836365,1.359,TWR3924,5G
442,339068,2025-09-09 23:38:16.467555,incoming,230,9842423537,1.5731,TWR5486,VoLTE
443,336360,2025-09-05 01:33:00.953780,outgoing,22,9859918007,0.1732,TWR9441,4G
444,860473,2025-09-30 21:37:37.227877,incoming,619,9863904572,0.3207,TWR3059,4G
445,635539,2025-03-09 07:33:08.051846,incoming,404,9838232683,0.4437,TWR9227,VoLTE
446,702150,2025-06-12 18:04:35.503287,incoming,358,9856766948,1.8061,TWR1525,5G
447,806149,2025-01-14 09:32:43.104706,incoming,333,9818218165,1.5938,TWR8825,5G
448,682328,2025-07-03 05:24:49.727141,outgoing,91,9869372656,0.544,TWR1827,5G
449,313138,2025-03-04 12:41:40.634282,incoming,724,9807766686,1.3595,TWR9975,4G
450,103407,2024-12-12 09:01:35.262387,incoming,401,9833656829,1.913,TWR9041,5G
451,955973,2025-01-22 18:41:10.424017,outgoing,4,9888405782,0.7113,TWR5713,5G
452,766421,2025-05-03 14:16:43.404081,outgoing,41,9855243947,1.5303,TWR6060,4G
453,431723,2025-10-27 03:57:16.898826,outgoing,153,9828010235,1.0801,TWR4721,4G
454,416171,2025-10-22 19:55:03.941772,outgoing,640,9835818550,1.1015,TWR1220,4G
455,780280,2025-01-18 23:28:14.102857,incoming,215,9843373778,0.1142,TWR3933,5G
456,626390,2025-04-23 21:26:18.821460,incoming,787,9899254435,0.554,TWR9462,4G
457,368521,2025-09-17 17:54:51.791916,outgoing,102,9824997940,1.577,TWR1350,4G
458,153809,2025-03-04 23:19:23.245896,outgoing,79,9824417527,1.8998,TWR4743,4G
459,230183,2025-03-06 02:26:34.665636,incoming,492,9851732820,0.6682,TWR9018,4G
460,770629,2025-03-15 20:38:01.427945,outgoing,714,9820337075,0.5397,TWR1411,4G
461,988982,2025-05-19 21:07:02.443411,incoming,311,9892783303,1.2502,TWR5915,VoLTE
462,541169,2024-12-03 12:42:22.669735,incoming,370,9898444125,0.2256,TWR5159,4G
463,989824,2025-06-18 06:38:21.059646,incoming,110,9844475074,0.2618,TWR1304,5G
464,794024,2025-06-04 09:14:38.329655,outgoing,751,9802072371,1.5787,TWR2552,5G
465,813055,2025-05-02 12:44:38.985218,incoming,787,9829563672,1.8233,TWR9174,4G
466,264218,2025-05-23 12:01:21.002455,incoming,644,9844178197,1.1829,TWR9610,4G
467,491244,2025-01-28 05:44:10.950550,outgoing,661,9870770846,0.457,TWR6678,5G
468,885240,2025-09-28 13:46:00.012392,outgoing,121,9835038998,0.9096,TWR6736,VoLTE
469,489295,2025-09-23 22:56:57.043888,outgoing,426,9882613611,1.7732,TWR2237,4G
470,559219,2025-08-24 15:33:01.294712,incoming,695,9865376252,0.2683,TWR5523,4G
471,833512,2025-04-20 19:46:57.769803,incoming,265,9887896672,1.7211,TWR6437,VoLTE
472,122078,2024-12-13 04:59:58.030780,incoming,704,9848539962,0.5728,TWR8293,4G
473,195391,2025-09-10 14:31:57.693114,outgoing,89,9887745535,1.3394,TWR5717,VoLTE
474,123398,2025-11-16 21:16:39.966341,outgoing,680,9848360230,0.6459,TWR4276,VoLTE
475,807755,2025-05-11 15:21:57.542139,outgoing,166,9820252943,1.667,TWR6875,VoLTE
476,162287,2025-09-20 06:12:45.775560,outgoing,622,9889778405,1.6418,TWR2158,5G
477,149186,2025-08-31 10:48:20.413195,outgoing,527,9825654010,1.3052,TWR1999,4G
478,947970,2025-07-13 10:32:55.038475,incoming,138,9822624061,0.337,TWR2290,5G
479,770132,2024-12-05 14:04:41.350205,incoming,220,9873312928,1.877,TWR3950,4G
480,399844,2025-07-27 06:38:21.412349,outgoing,251,9801183780,0.1602,TWR9731,4G
481,804886,2025-02-04 14:47:43.432464,outgoing,329,9835019505,0.8857,TWR8975,4G
482,911236,2025-03-19 18:56:53.187674,outgoing,406,9822648299,1.1621,TWR5802,4G
483,389673,2025-02-25 19:02:57.546250,outgoing,337,9879103893,1.82,TWR8319,VoLTE
484,201521,2025-06-19 15:31:06.751943,incoming,607,9813350581,1.8087,TWR5159,VoLTE
485,518914,2025-10-07 06:00:01.033294,incoming,597,9887908762,0.2913,TWR8655,VoLTE
486,971806,2025-06-05 11:43:49.530581,incoming,584,9802382366,0.6674,TWR1002,4G
487,266765,2025-09-27 02:47:29.986004,incoming,381,9886273081,1.3406,TWR6548,VoLTE
488,775307,2025-03-14 14:13:52.105930,outgoing,461,9879258666,1.7927,TWR7650,5G
489,607933,2025-11-19 00:37:54.776453,outgoing,182,9891467610,1.7545,TWR4986,VoLTE
490,184702,2025-06-29 10:26:45.590248,outgoing,398,9888019680,1.4782,TWR7118,4G
491,278915,2025-07-18 04:52:16.806269,incoming,723,9832183722,0.4571,TWR7982,VoLTE
492,878073,2025-07-03 11:04:32.915944,incoming,589,9874311038,1.0828,TWR9214,5G
493,483270,2025-06-05 20:11:03.210458,outgoing,749,9857290840,0.8299,TWR2090,VoLTE
494,335308,2025-08-12 18:38:04.313370,outgoing,795,9840693131,0.3958,TWR7590,4G
495,703420,2025-04-01 21:08:10.311552,incoming,237,9867409049,0.802,TWR8522,VoLTE
496,909403,2025-02-01 01:35:51.252488,outgoing,707,9858163056,0.7302,TWR4202,4G
497,100813,2024-12-01 08:49:12.420109,outgoing,598,9813665214,0.4087,TWR3475,4G
498,170766,2024-12-27 19:24:56.934872,incoming,639,9855185602,0.387,TWR8683,4G
499,665899,2025-06-28 03:05:25.075387,incoming,707,9880143563,0.5804,TWR4667,4G
500,702637,2025-03-29 12:35:51.339733,incoming,260,9820380536,0.2805,TWR5500,4G
501,415885,2025-03-25 09:00:59.741346,incoming,543,9882605898,1.8614,TWR4432,4G
502,108883,2024-12-30 13:37:43.490388,incoming,574,9888615776,0.4249,TWR7426,VoLTE
503,641685,2025-03-25 13:27:03.240921,outgoing,151,9823654937,0.7106,TWR8894,VoLTE
504,478057,2025-08-18 05:47:15.784591,incoming,776,9898654413,0.2297,TWR3374,4G
505,361492,2025-08-05 16:21:05.319347,outgoing,777,9850374674,1.5854,TWR2273,4G
506,862494,2025-10-04 12:00:40.678099,incoming,544,9880389451,1.2491,TWR1396,4G
507,380254,2025-02-09 00:46:42.896952,outgoing,400,9881043215,1.4809,TWR3354,5G
508,451628,2024-12-27 15:20:16.258746,outgoing,141,9854769510,1.6657,TWR5099,VoLTE
509,460729,2025-11-18 09:19:52.995939,incoming,649,9801708483,1.5547,TWR9954,VoLTE
510,713016,2025-02-17 04:25:27.326450,incoming,388,9888042286,1.6223,TWR9709,4G
511,392198,2025-03-31 17:29:27.131206,outgoing,208,9881297139,1.7235,TWR3941,4G
512,255017,2025-03-03 17:03:20.262766,incoming,361,9812559648,1.2862,TWR8893,VoLTE
513,591547,2024-12-10 05:11:37.615410,outgoing,749,9858742773,0.4368,TWR4098,4G
514,208832,2025-07-31 06:12:21.327301,outgoing,168,9882184008,0.8101,TWR8183,4G
515,350824,2025-01-11 20:41:54.021484,outgoing,781,9864596882,0.5448,TWR3639,5G
516,369802,2025-11-11 20:12:21.559929,outgoing,549,9813219232,1.3024,TWR1222,5G
517,242228,2025-04-08 06:02:33.946079,incoming,85,9885971778,0.1311,TWR9112,4G
518,324286,2025-05-16 15:10:11.930840,outgoing,775,9850424272,1.2974,TWR5361,4G
519,284399,2025-02-26 12:08:22.846068,outgoing,650,9844592214,1.5067,TWR8587,4G
520,497147,2025-07-26 00:34:41.654651,outgoing,194,9800632107,0.2343,TWR4747,VoLTE
521,423629,2025-03-24 23:26:24.430366,incoming,350,9863853783,1.7428,TWR5920,4G
522,781743,2025-05-02 13:28:19.695803,incoming,258,9855169195,1.001,TWR6351,4G
523,864069,2025-03-10 03:18:46.615199,incoming,338,9805203570,0.9132,TWR8773,VoLTE
524,715550,2025-03-21 03:53:00.801908,incoming,642,9861712601,0.3231,TWR7396,4G
525,507307,2025-04-09 16:08:16.838861,incoming,209,9839784814,1.9889,TWR2355,5G
526,672014,2025-08-26 02:46:56.293553,outgoing,33,9876910748,0.9066,TWR3521,VoLTE
527,824625,2025-05-01 21:01:28.607100,incoming,63,9819331996,1.2696,TWR9479,5G
528,485469,2025-07-29 00:15:18.288162,incoming,363,9809344340,1.3227,TWR8477,VoLTE
529,737958,2025-07-13 05:02:37.829281,outgoing,587,9809187666,0.4788,TWR6013,5G
530,287034,2025-02-24 17:50:31.614611,outgoing,77,9824498007,0.9654,TWR7822,VoLTE
531,310407,2025-10-04 12:50:48.208936,outgoing,233,9888067021,1.3468,TWR8583,VoLTE
532,766860,2025-04-10 19:35:14.148570,incoming,237,9888640219,0.4688,TWR3563,4G
533,676361,2025-07-02 04:02:30.764186,incoming,453,9883418617,0.7712,TWR3030,VoLTE
534,443186,2025-07-04 08:07:25.494666,incoming,798,9897174413,0.4905,TWR5305,VoLTE
535,950086,2025-05-09 23:50:33.448766,outgoing,458,9875492160,0.8026,TWR6741,5G
536,385430,2025-08-20 17:41:26.565984,outgoing,565,9827830579,1.3337,TWR7075,VoLTE
537,236918,2025-03-31 06:51:34.856426,outgoing,28,9806187128,0.4163,TWR9558,5G
538,409925,2025-04-20 12:49:25.699686,incoming,632,9890712060,1.0887,TWR2346,5G
539,733502,2025-06-27 03:13:55.771087,outgoing,106,9880716739,0.1571,TWR5465,5G
540,859473,2025-04-21 04:23:37.757103,outgoing,673,9826253382,1.8318,TWR6858,VoLTE
541,674107,2025-07-23 03:17:41.630752,incoming,407,9874937433,0.5679,TWR8334,4G
542,211472,2025-06-22 10:02:46.854127,incoming,799,9814389918,1.3043,TWR6924,VoLTE
543,616629,2025-02-18 16:23:32.508029,incoming,364,9826864435,1.5264,TWR7429,4G
544,391272,2025-04-14 16:48:13.215512,incoming,391,9835603602,1.5454,TWR2425,4G
545,538080,2025-08-07 08:59:26.170472,incoming,486,9847776576,1.2716,TWR3020,VoLTE
546,946710,2025-11-01 08:19:35.985046,outgoing,682,9822664261,0.612,TWR2791,5G
547,754379,2025-07-29 03:18:54.857344,outgoing,383,9841375524,1.5948,TWR4979,VoLTE
548,983861,2025-04-28 22:21:23.289158,outgoing,409,9846436486,0.1032,TWR3087,5G
549,407378,2024-12-13 17:47:07.087167,outgoing,43,9870485999,1.9977,TWR4355,5G
550,581676,2024-12-07 21:56:34.695907,incoming,425,9873463915,1.7978,TWR9970,5G
551,375320,2025-02-28 09:19:20.608638,outgoing,527,9870749519,1.2952,TWR9341,5G
552,493307,2025-06-08 22:56:21.762064,outgoing,142,9817765908,1.673,TWR6327,VoLTE
553,598434,2025-09-23 16:16:21.715154,incoming,585,9803751622,1.8957,TWR7885,4G
554,478461,2025-08-29 12:00:25.866934,outgoing,332,9895857529,1.9557,TWR9851,4G
555,256205,2024-12-30 04:43:34.164735,outgoing,588,9840038544,0.9674,TWR2483,VoLTE
556,535715,2025-02-11 02:42:34.938200,outgoing,767,9809703423,1.1673,TWR6949,VoLTE
557,662579,2025-03-11 19:42:55.289329,incoming,386,9877925183,0.7649,TWR1077,5G
558,251078,2025-09-15 17:39:56.516770,outgoing,93,9824000222,1.3016,TWR3446,4G
